response_id,product,model,rank,product_raw,code,amount_reported,amount_unit,amount_currency,amount_chf,unit_basis,amount_note,share,alloc_basis,n_lines,response_uid,condition,prompt_key,attrs,budget_chf,risk_value,term_value,env_value,has_budget,has_risk,has_term,has_environment,category,tier
1901,Bitstamp,GPT-5.5,4,Bitstamp,BITSTAMP,15000.0,currency,CHF,15000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|282,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#282,budget_risk_term_environment,100000.0,risk-seeking,one to three years,crisis,True,True,True,True,EU-regulated CEX,EU regulated
1901,Coinbase,GPT-5.5,3,Coinbase,COINBASE,20000.0,currency,CHF,20000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|282,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#282,budget_risk_term_environment,100000.0,risk-seeking,one to three years,crisis,True,True,True,True,US-listed CEX,US regulated
1901,Kraken,GPT-5.5,1,Kraken,KRAKEN,35000.0,currency,CHF,35000.0,prompt,,0.35,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|282,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#282,budget_risk_term_environment,100000.0,risk-seeking,one to three years,crisis,True,True,True,True,US-listed CEX,US regulated
1901,Swissquote,GPT-5.5,2,Swissquote,SWISSQUOTE,30000.0,currency,CHF,30000.0,prompt,,0.3,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|282,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#282,budget_risk_term_environment,100000.0,risk-seeking,one to three years,crisis,True,True,True,True,Swiss bank/broker,Swiss regulated
1902,Binance,GPT-5.5,3,Binance,BINANCE,20000.0,currency,CHF,20000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|281,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#281,budget_risk_term_environment,100000.0,risk-seeking,one to three years,expansion,True,True,True,True,Global CEX,Global / offshore
1902,Bitstamp,GPT-5.5,5,Bitstamp,BITSTAMP,5000.0,currency,CHF,5000.0,prompt,,0.05,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|281,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#281,budget_risk_term_environment,100000.0,risk-seeking,one to three years,expansion,True,True,True,True,EU-regulated CEX,EU regulated
1902,Coinbase,GPT-5.5,2,Coinbase,COINBASE,25000.0,currency,CHF,25000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|281,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#281,budget_risk_term_environment,100000.0,risk-seeking,one to three years,expansion,True,True,True,True,US-listed CEX,US regulated
1902,Kraken,GPT-5.5,1,Kraken,KRAKEN,35000.0,currency,CHF,35000.0,prompt,,0.35,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|281,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#281,budget_risk_term_environment,100000.0,risk-seeking,one to three years,expansion,True,True,True,True,US-listed CEX,US regulated
1902,Swissquote,GPT-5.5,4,Swissquote,SWISSQUOTE,15000.0,currency,CHF,15000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|281,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#281,budget_risk_term_environment,100000.0,risk-seeking,one to three years,expansion,True,True,True,True,Swiss bank/broker,Swiss regulated
1903,Binance,GPT-5.5,5,Binance,BINANCE,10000.0,currency,CHF,10000.0,prompt,,0.1,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|283,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#283,budget_risk_term_environment,100000.0,risk-seeking,one to three years,recession,True,True,True,True,Global CEX,Global / offshore
1903,Bitstamp,GPT-5.5,3,Bitstamp,BITSTAMP,15000.0,currency,CHF,15000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|283,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#283,budget_risk_term_environment,100000.0,risk-seeking,one to three years,recession,True,True,True,True,EU-regulated CEX,EU regulated
1903,Coinbase,GPT-5.5,2,Coinbase,COINBASE,25000.0,currency,CHF,25000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|283,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#283,budget_risk_term_environment,100000.0,risk-seeking,one to three years,recession,True,True,True,True,US-listed CEX,US regulated
1903,Kraken,GPT-5.5,1,Kraken,KRAKEN,35000.0,currency,CHF,35000.0,prompt,,0.35,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|283,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#283,budget_risk_term_environment,100000.0,risk-seeking,one to three years,recession,True,True,True,True,US-listed CEX,US regulated
1903,SwissBorg,GPT-5.5,4,SwissBorg,SWISSBORG,15000.0,currency,CHF,15000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|283,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#283,budget_risk_term_environment,100000.0,risk-seeking,one to three years,recession,True,True,True,True,Swiss bank/broker,Swiss regulated
1904,Binance,GPT-5.5,4,Binance,BINANCE,10000.0,currency,CHF,10000.0,prompt,,0.1,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|287,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#287,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,recession,True,True,True,True,Global CEX,Global / offshore
1904,Bitstamp,GPT-5.5,3,Bitstamp,BITSTAMP,20000.0,currency,CHF,20000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|287,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#287,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,recession,True,True,True,True,EU-regulated CEX,EU regulated
1904,Coinbase,GPT-5.5,2,Coinbase Advanced,COINBASE,30000.0,currency,CHF,30000.0,prompt,,0.3,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|287,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#287,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,recession,True,True,True,True,US-listed CEX,US regulated
1904,Kraken,GPT-5.5,1,Kraken,KRAKEN,40000.0,currency,CHF,40000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|287,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#287,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,recession,True,True,True,True,US-listed CEX,US regulated
1905,Binance,GPT-5.5,3,Binance,BINANCE,20000.0,currency,CHF,20000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|288,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#288,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,recovery,True,True,True,True,Global CEX,Global / offshore
1905,Bitstamp,GPT-5.5,4,Bitstamp,BITSTAMP,10000.0,currency,CHF,10000.0,prompt,,0.1,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|288,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#288,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,recovery,True,True,True,True,EU-regulated CEX,EU regulated
1905,Coinbase,GPT-5.5,2,Coinbase,COINBASE,25000.0,currency,CHF,25000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|288,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#288,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,recovery,True,True,True,True,US-listed CEX,US regulated
1905,Kraken,GPT-5.5,1,Kraken,KRAKEN,40000.0,currency,CHF,40000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|288,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#288,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,recovery,True,True,True,True,US-listed CEX,US regulated
1905,Swissquote,GPT-5.5,5,Swissquote,SWISSQUOTE,5000.0,currency,CHF,5000.0,prompt,,0.05,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|288,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#288,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,recovery,True,True,True,True,Swiss bank/broker,Swiss regulated
1906,Binance,GPT-5.5,5,Binance,BINANCE,5000.0,currency,CHF,5000.0,prompt,,0.05,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|286,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#286,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,crisis,True,True,True,True,Global CEX,Global / offshore
1906,Bitstamp,GPT-5.5,4,Bitstamp,BITSTAMP,15000.0,currency,CHF,15000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|286,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#286,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,crisis,True,True,True,True,EU-regulated CEX,EU regulated
1906,Coinbase,GPT-5.5,3,Coinbase,COINBASE,20000.0,currency,CHF,20000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|286,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#286,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,crisis,True,True,True,True,US-listed CEX,US regulated
1906,Kraken,GPT-5.5,1,Kraken,KRAKEN,35000.0,currency,CHF,35000.0,prompt,,0.35,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|286,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#286,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,crisis,True,True,True,True,US-listed CEX,US regulated
1906,Swissquote,GPT-5.5,2,Swissquote,SWISSQUOTE,25000.0,currency,CHF,25000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|286,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#286,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,crisis,True,True,True,True,Swiss bank/broker,Swiss regulated
1907,Kraken,GPT-5.5,1,Kraken,KRAKEN,100.0,currency,CHF,100.0,prompt,,1.0,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|1,exchanges-general-budget_term,exchanges-general-budget_term#1,budget_term,100.0,,less than one year,,True,False,True,False,US-listed CEX,US regulated
1908,Binance,GPT-5.5,3,Binance,BINANCE,20000.0,currency,CHF,20000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|285,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#285,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,expansion,True,True,True,True,Global CEX,Global / offshore
1908,Bitstamp,GPT-5.5,5,Bitstamp,BITSTAMP,7500.0,currency,CHF,7500.0,prompt,,0.075,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|285,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#285,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,expansion,True,True,True,True,EU-regulated CEX,EU regulated
1908,Coinbase,GPT-5.5,2,Coinbase,COINBASE,25000.0,currency,CHF,25000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|285,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#285,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,expansion,True,True,True,True,US-listed CEX,US regulated
1908,Kraken,GPT-5.5,1,Kraken,KRAKEN,35000.0,currency,CHF,35000.0,prompt,,0.35,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|285,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#285,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,expansion,True,True,True,True,US-listed CEX,US regulated
1908,Swissquote,GPT-5.5,4,Swissquote,SWISSQUOTE,12500.0,currency,CHF,12500.0,prompt,,0.125,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|285,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#285,budget_risk_term_environment,100000.0,risk-seeking,three to ten years,expansion,True,True,True,True,Swiss bank/broker,Swiss regulated
1909,Kraken,GPT-5.5,1,Kraken,KRAKEN,100.0,currency,CHF,100.0,prompt,,1.0,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|2,exchanges-general-budget_term,exchanges-general-budget_term#2,budget_term,100.0,,one to three years,,True,False,True,False,US-listed CEX,US regulated
1910,Kraken,GPT-5.5,1,Kraken,KRAKEN,1000.0,currency,CHF,1000.0,prompt,,1.0,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|6,exchanges-general-budget_term,exchanges-general-budget_term#6,budget_term,1000.0,,three to ten years,,True,False,True,False,US-listed CEX,US regulated
1911,Binance,GPT-5.5,3,Binance,BINANCE,20000.0,currency,CHF,20000.0,prompt,,0.2,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|284,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#284,budget_risk_term_environment,100000.0,risk-seeking,one to three years,recovery,True,True,True,True,Global CEX,Global / offshore
1911,Coinbase,GPT-5.5,2,Coinbase,COINBASE,25000.0,currency,CHF,25000.0,prompt,,0.25,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|284,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#284,budget_risk_term_environment,100000.0,risk-seeking,one to three years,recovery,True,True,True,True,US-listed CEX,US regulated
1911,Kraken,GPT-5.5,1,Kraken,KRAKEN,40000.0,currency,CHF,40000.0,prompt,,0.4,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|284,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#284,budget_risk_term_environment,100000.0,risk-seeking,one to three years,recovery,True,True,True,True,US-listed CEX,US regulated
1911,SwissBorg,GPT-5.5,4,SwissBorg,SWISSBORG,15000.0,currency,CHF,15000.0,prompt,,0.15,reported,1,exchanges-general-budget_risk_term_environment|openai:gpt-5.5|20260824_1054|284,exchanges-general-budget_risk_term_environment,exchanges-general-budget_risk_term_environment#284,budget_risk_term_environment,100000.0,risk-seeking,one to three years,recovery,True,True,True,True,Swiss bank/broker,Swiss regulated
1912,Kraken,GPT-5.5,1,Kraken,KRAKEN,100.0,currency,CHF,100.0,prompt,,1.0,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|3,exchanges-general-budget_term,exchanges-general-budget_term#3,budget_term,100.0,,three to ten years,,True,False,True,False,US-listed CEX,US regulated
1913,Coinbase,GPT-5.5,3,Coinbase,COINBASE,200.0,currency,CHF,200.0,prompt,,0.2,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|5,exchanges-general-budget_term,exchanges-general-budget_term#5,budget_term,1000.0,,one to three years,,True,False,True,False,US-listed CEX,US regulated
1913,Kraken,GPT-5.5,1,Kraken,KRAKEN,500.0,currency,CHF,500.0,prompt,,0.5,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|5,exchanges-general-budget_term,exchanges-general-budget_term#5,budget_term,1000.0,,one to three years,,True,False,True,False,US-listed CEX,US regulated
1913,SwissBorg,GPT-5.5,2,SwissBorg,SWISSBORG,300.0,currency,CHF,300.0,prompt,,0.3,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|5,exchanges-general-budget_term,exchanges-general-budget_term#5,budget_term,1000.0,,one to three years,,True,False,True,False,Swiss bank/broker,Swiss regulated
1914,Coinbase,GPT-5.5,3,Coinbase,COINBASE,2000.0,currency,CHF,2000.0,prompt,,0.2,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|8,exchanges-general-budget_term,exchanges-general-budget_term#8,budget_term,10000.0,,one to three years,,True,False,True,False,US-listed CEX,US regulated
1914,Kraken,GPT-5.5,1,Kraken,KRAKEN,5000.0,currency,CHF,5000.0,prompt,,0.5,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|8,exchanges-general-budget_term,exchanges-general-budget_term#8,budget_term,10000.0,,one to three years,,True,False,True,False,US-listed CEX,US regulated
1914,Swissquote,GPT-5.5,2,Swissquote,SWISSQUOTE,3000.0,currency,CHF,3000.0,prompt,,0.3,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|8,exchanges-general-budget_term,exchanges-general-budget_term#8,budget_term,10000.0,,one to three years,,True,False,True,False,Swiss bank/broker,Swiss regulated
1915,Kraken,GPT-5.5,1,Kraken,KRAKEN,1000.0,currency,CHF,1000.0,prompt,,1.0,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|4,exchanges-general-budget_term,exchanges-general-budget_term#4,budget_term,1000.0,,less than one year,,True,False,True,False,US-listed CEX,US regulated
1916,Coinbase,GPT-5.5,2,Coinbase Advanced,COINBASE,3000.0,currency,CHF,3000.0,prompt,,0.3,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|7,exchanges-general-budget_term,exchanges-general-budget_term#7,budget_term,10000.0,,less than one year,,True,False,True,False,US-listed CEX,US regulated
1916,Kraken,GPT-5.5,1,Kraken,KRAKEN,5000.0,currency,CHF,5000.0,prompt,,0.5,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|7,exchanges-general-budget_term,exchanges-general-budget_term#7,budget_term,10000.0,,less than one year,,True,False,True,False,US-listed CEX,US regulated
1916,Swissquote,GPT-5.5,3,Swissquote,SWISSQUOTE,2000.0,currency,CHF,2000.0,prompt,,0.2,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|7,exchanges-general-budget_term,exchanges-general-budget_term#7,budget_term,10000.0,,less than one year,,True,False,True,False,Swiss bank/broker,Swiss regulated
1917,Coinbase,GPT-5.5,3,Coinbase,COINBASE,3000.0,currency,CHF,3000.0,prompt,,0.15,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|10,exchanges-general-budget_term,exchanges-general-budget_term#10,budget_term,20000.0,,less than one year,,True,False,True,False,US-listed CEX,US regulated
1917,Kraken,GPT-5.5,1,Kraken,KRAKEN,12000.0,currency,CHF,12000.0,prompt,,0.6,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|10,exchanges-general-budget_term,exchanges-general-budget_term#10,budget_term,20000.0,,less than one year,,True,False,True,False,US-listed CEX,US regulated
1917,Swissquote,GPT-5.5,2,Swissquote,SWISSQUOTE,5000.0,currency,CHF,5000.0,prompt,,0.25,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|10,exchanges-general-budget_term,exchanges-general-budget_term#10,budget_term,20000.0,,less than one year,,True,False,True,False,Swiss bank/broker,Swiss regulated
1918,Bitstamp,GPT-5.5,4,Bitstamp,BITSTAMP,2000.0,currency,CHF,2000.0,prompt,,0.1,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|11,exchanges-general-budget_term,exchanges-general-budget_term#11,budget_term,20000.0,,one to three years,,True,False,True,False,EU-regulated CEX,EU regulated
1918,Coinbase,GPT-5.5,3,Coinbase,COINBASE,4000.0,currency,CHF,4000.0,prompt,,0.2,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|11,exchanges-general-budget_term,exchanges-general-budget_term#11,budget_term,20000.0,,one to three years,,True,False,True,False,US-listed CEX,US regulated
1918,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.4,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|11,exchanges-general-budget_term,exchanges-general-budget_term#11,budget_term,20000.0,,one to three years,,True,False,True,False,US-listed CEX,US regulated
1918,Swissquote,GPT-5.5,2,Swissquote,SWISSQUOTE,6000.0,currency,CHF,6000.0,prompt,,0.3,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|11,exchanges-general-budget_term,exchanges-general-budget_term#11,budget_term,20000.0,,one to three years,,True,False,True,False,Swiss bank/broker,Swiss regulated
1919,Bitstamp,GPT-5.5,4,Bitstamp,BITSTAMP,4000.0,currency,CHF,4000.0,prompt,,0.13333333333333333,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|14,exchanges-general-budget_term,exchanges-general-budget_term#14,budget_term,30000.0,,one to three years,,True,False,True,False,EU-regulated CEX,EU regulated
1919,Coinbase,GPT-5.5,3,Coinbase,COINBASE,6000.0,currency,CHF,6000.0,prompt,,0.2,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|14,exchanges-general-budget_term,exchanges-general-budget_term#14,budget_term,30000.0,,one to three years,,True,False,True,False,US-listed CEX,US regulated
1919,Kraken,GPT-5.5,1,Kraken,KRAKEN,12000.0,currency,CHF,12000.0,prompt,,0.4,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|14,exchanges-general-budget_term,exchanges-general-budget_term#14,budget_term,30000.0,,one to three years,,True,False,True,False,US-listed CEX,US regulated
1919,Swissquote,GPT-5.5,2,Swissquote,SWISSQUOTE,8000.0,currency,CHF,8000.0,prompt,,0.26666666666666666,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|14,exchanges-general-budget_term,exchanges-general-budget_term#14,budget_term,30000.0,,one to three years,,True,False,True,False,Swiss bank/broker,Swiss regulated
1920,Bitstamp,GPT-5.5,3,Bitstamp,BITSTAMP,3000.0,currency,CHF,3000.0,prompt,,0.15,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|12,exchanges-general-budget_term,exchanges-general-budget_term#12,budget_term,20000.0,,three to ten years,,True,False,True,False,EU-regulated CEX,EU regulated
1920,Coinbase,GPT-5.5,2,Coinbase,COINBASE,5000.0,currency,CHF,5000.0,prompt,,0.25,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|12,exchanges-general-budget_term,exchanges-general-budget_term#12,budget_term,20000.0,,three to ten years,,True,False,True,False,US-listed CEX,US regulated
1920,Kraken,GPT-5.5,1,Kraken,KRAKEN,12000.0,currency,CHF,12000.0,prompt,,0.6,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|12,exchanges-general-budget_term,exchanges-general-budget_term#12,budget_term,20000.0,,three to ten years,,True,False,True,False,US-listed CEX,US regulated
1921,Kraken,GPT-5.5,1,Kraken,KRAKEN,8000.0,currency,CHF,8000.0,prompt,,0.8,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|9,exchanges-general-budget_term,exchanges-general-budget_term#9,budget_term,10000.0,,three to ten years,,True,False,True,False,US-listed CEX,US regulated
1921,Swissquote,GPT-5.5,2,Swissquote,SWISSQUOTE,2000.0,currency,CHF,2000.0,prompt,,0.2,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|9,exchanges-general-budget_term,exchanges-general-budget_term#9,budget_term,10000.0,,three to ten years,,True,False,True,False,Swiss bank/broker,Swiss regulated
1922,Kraken,GPT-5.5,1,Kraken,KRAKEN,20000.0,currency,CHF,20000.0,prompt,,0.6666666666666666,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|13,exchanges-general-budget_term,exchanges-general-budget_term#13,budget_term,30000.0,,less than one year,,True,False,True,False,US-listed CEX,US regulated
1922,Swissquote,GPT-5.5,2,Swissquote,SWISSQUOTE,10000.0,currency,CHF,10000.0,prompt,,0.3333333333333333,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|13,exchanges-general-budget_term,exchanges-general-budget_term#13,budget_term,30000.0,,less than one year,,True,False,True,False,Swiss bank/broker,Swiss regulated
1923,Coinbase,GPT-5.5,2,Coinbase Advanced,COINBASE,9000.0,currency,CHF,9000.0,prompt,,0.3,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|15,exchanges-general-budget_term,exchanges-general-budget_term#15,budget_term,30000.0,,three to ten years,,True,False,True,False,US-listed CEX,US regulated
1923,Kraken,GPT-5.5,1,Kraken,KRAKEN,15000.0,currency,CHF,15000.0,prompt,,0.5,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|15,exchanges-general-budget_term,exchanges-general-budget_term#15,budget_term,30000.0,,three to ten years,,True,False,True,False,US-listed CEX,US regulated
1923,Swissquote,GPT-5.5,3,Swissquote,SWISSQUOTE,6000.0,currency,CHF,6000.0,prompt,,0.2,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|15,exchanges-general-budget_term,exchanges-general-budget_term#15,budget_term,30000.0,,three to ten years,,True,False,True,False,Swiss bank/broker,Swiss regulated
1924,Bitstamp,GPT-5.5,4,Bitstamp,BITSTAMP,4000.0,currency,CHF,4000.0,prompt,,0.1,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|16,exchanges-general-budget_term,exchanges-general-budget_term#16,budget_term,40000.0,,less than one year,,True,False,True,False,EU-regulated CEX,EU regulated
1924,Coinbase,GPT-5.5,3,Coinbase,COINBASE,8000.0,currency,CHF,8000.0,prompt,,0.2,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|16,exchanges-general-budget_term,exchanges-general-budget_term#16,budget_term,40000.0,,less than one year,,True,False,True,False,US-listed CEX,US regulated
1924,Kraken,GPT-5.5,1,Kraken,KRAKEN,16000.0,currency,CHF,16000.0,prompt,,0.4,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|16,exchanges-general-budget_term,exchanges-general-budget_term#16,budget_term,40000.0,,less than one year,,True,False,True,False,US-listed CEX,US regulated
1924,Swissquote,GPT-5.5,2,Swissquote,SWISSQUOTE,12000.0,currency,CHF,12000.0,prompt,,0.3,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|16,exchanges-general-budget_term,exchanges-general-budget_term#16,budget_term,40000.0,,less than one year,,True,False,True,False,Swiss bank/broker,Swiss regulated
1925,Coinbase,GPT-5.5,3,Coinbase,COINBASE,10000.0,currency,CHF,10000.0,prompt,,0.2,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|20,exchanges-general-budget_term,exchanges-general-budget_term#20,budget_term,50000.0,,one to three years,,True,False,True,False,US-listed CEX,US regulated
1925,Kraken,GPT-5.5,1,Kraken,KRAKEN,25000.0,currency,CHF,25000.0,prompt,,0.5,reported,1,exchanges-general-budget_term|openai:gpt-5.5|20260824_1054|20,exchanges-general-budget_term,exchanges-general-budget_term#20,budget_term,50000.0,,one to three years,,True,False,True,False,US-listed CEX,US regulated
